页面网址,文本,文本1,文本2,文本3,following,follower,likes,vn,helikes
https://www.douyin.com/user/MS4wLjABAAAAdlyNU56yQThJCDh9ySZV_AJkGdbchJhZH9jO-1nQnod4Y9-FV55puDSda9oCBzLN,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAzRj9bHCG77UTBp1HBYjT4qFU7X7U3k5i20kx9euEEb4,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAJ6TIA9HGzGgZihfD4pREyxH9T_YOzIk7XtsdupPa658,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAApWl3XkV-Q5xkCwFGjAtqgoJkDMq2Ocz59ApSHUWiKjc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA6DGiik0Xixf8HSl7qMezq99_fIX7VrOjHJ8wP6oEPf3K9FIOM5wiMr1gnQaA95Vn,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAvTOOvDVDpg5NCmP01erqVqSDldwdvoNwlhVDrH9F2yw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAStsYj2cC8Ul6yoLL7T2-KRYUXPqK1uq17HZ6mKFbHuY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA9wyVRFZFo_tJ0rYZogTV9gdLTo_yCsnqYJjjnyyAVVLkkl2ohaC2zkhZzrLZVHpH,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAANCK5E9uOs99ZpeW6aAIbi0LprrDoYeIBBo_if9RvT99mnlWnzJMO7iUzgyvDuK0U,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAexfJeViL1ozK5duyaV5XvlFFYuN1H8kWfHcXwZtEiUY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAJNmxt34CxXEHpiZOuTdXRTxk4gUv6enwJXGu6yQfc4k,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAGjDd_A-nBlciof9hGRX8Fn4uaMX5NFfFY07XrDNLFj8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAitNbKLdb-xGobq8_2QypcBPpp8fjFY9vSlJeRCaGWJo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA_3jIKvNwLhlZCvjoI-ELi92QoAAfL8UWInT8slFDZK1Vu-fkGF7mHMewXw2sBTG6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAf0qLq5wQ09xlHzZ1aQ4asNyXEBYTvPeduhj7Nfr5pNk,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAArIe88KFNsUJW6Q-4Gj7GHSFWhJPFyOBKcRiKhU_x55c,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA3MUwYX3G1FWSEMcuGwljVBhtCc6-94YF-5Xyxz9-iHnBuBS7UMGX9Z40Qft5-VVF,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAGFkps1cWKABJ41QpcP2ZvFT-tURnhPsnTS8_oKirZI3W8gcXtFOznf7AB8XZth59,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAYTvPa2VnwU0OxNf-XsXanhfsdX0XLTxn4b6ZV-CePaX681DiC39pl4UlDbOfzkW9,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAaObpW25Kp_luoS_1l5Ww7_a2gmiZ4tPhbZpCoynlgxMHqakCx2ojSgGRzFduEmyB,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAvFGay5rCNGTYXQOOGXNVfJWJoBps2JRadBtWCtj-XoY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAfHv-cVc8yKMJpxivxaC-fcb6XhOk5EzzJlfasRYiXNE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAUnv5c5Jlb5k_uWFciJWH9rx-H0r5FcqtQAUjnvr7h2E,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAr7fIbpG79p-_XGGnMVTbiZhMWW2zedzKb1eLi7IMvT7Bt_TYQVhLd4PbSiukwpux,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAqA5PGG7WCqU8b7NeFxmSNQbbIlsg0Uyzv-Tvh-s3t_fiVnPSs5v-MsbOYD6rjOCG,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAbu6IlXnInbzcMl2efNmegiWUrOXeUQi6vIgh3pXyTa4,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAq5dAnF87BsLM_u9WDrUawpvsz3sSQLh8VdLfQa9bS9s,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAI1YvXStvK5nHhEC1bnrPfLh2UmzZOt_V3M7-kD6DG-eXxZYQ-4A_Pu-itRfFpNP1,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAABXpZQbk1M4fTwQRJ_lnLvdWtLeRhpe6cu4HtEyvfXT7f3f2FClNiZCiVFWGhhFdv,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAMOWBE1yYaAf9gCTKykT0AiUt5emAycGCh1h9ml8Fdc0,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnjgeHmMyzk7rsCVen5PR88c2D2pa8-TmWvO7l4AzMCU,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAh7de06KcZ5qM1O9JWGjlZmeAswVPvudQ6H7Zj5Pm-kA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAiv028Nfv2wf7QWiZ_GdRxfx4Yufml0FkYnbXj1_22mA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAJHWLYqvEvdlerAISUZo6tkawh1YWIuAKTuT92LuKmpY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAdV1R7ZC9GzwBC5a3ccnd99AgYGES2L5RZIbq3h9Wby8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAyBRO6EXysK_Dejj0bR8FLeTI1HmwgBPTInMe5VvijMg,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAlkhFd081uxMeNF7S3sQ4S7QyC2STsorzAbnZC7paJSY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAARfV6UZPTt_gqhg9vFpFDzQ-Ro911Dhdhe5PjEsv9Zvw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAACyRgotj9nb1xRR1SZ9Nwi_GuNyNTWFvwsxpif4LrP3rTEXJSTyuIK2mQQtL4hOJC,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAlD8rHz5VzUkaeTiLlfPq5dLuA9Yr5vO2Kyu7FNraZfY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAp0wgEhcBXhGulozSoOwY2dc6QCCUIxutDTj3Kxhf4nkb5cmFUlvJViDHMUwcMC6p,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAslhdxrMx-q3_HTzljCat_SJEa_7lvsUPBBkKX32okUc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAQHkSMhIeMTWWxYDu73xs2UF3M5f3tc8g1HIL-zsB2qQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA157rVnM4Hi-6i-0RMsVJep8zjwkAjXXjtKCkkiGfYpaY6BVvY_WeWcHDXVco9Y_2,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnHljLL98UBUizsYWPOqCnMRe_dHi-ECkvP3Ym7APvZ39xh1gHNWZzVA8r2-S2Vk7,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA7tNzlpOoSqLMuFw7vKcRFfb3rYXc8jPKH6_wvrBRB0A,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAbJnjzYv8iqBR0NZMBgG_maNO9WmeQSmh1n9Nqwi71C5BavHMxGJJQVJdnNZnXoj7,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAATM7bXESRIZHZ4316641IE1CLuFTPO2-tW0Ox5dD-BaOYJmEoIBeKwaNhjos1Iypo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAM8Et8GO0TRgXkq9szgMk5qK8Nao7nj8nWm71JoTqFxXfx5nrVfcqHMjjJsnL5obv,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA65QhATv9tPD3Ve3ap2NlSKjK735RQ2q6h1Q3r39NeEI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAO3unr0Uf1ixrhUIuk3zhStmBUKRO94cOTTSSyx6GRuc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAIQgVOhW4g8DppqAZFRibXuQPmX_n_eJDFmJXr1s5KY0,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAqnZrin4XsrkhIPVO_pfwKjs5tdVXPqOxOZ06SJuIB3o,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAr6CcXaCWM5quAG7RvSyM6zC4LKin3ryAgWKUViBZYFlQ0eqtnmGjUYA7V0QqNDpo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAtyLic8QQbDiszXkmN2vh7ibyvDeR-gmE2-Tb4nC7siw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAAqI0-ArMCKn1hhdtBk2LcAesdX9k_hNiNSbuVYh25OovczaOfz_Gw6mhhagsBZZQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAa2kCDy14cElJzYbp1qbKga__y1FEe7fcyIgVg85STD8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAANURnJILthQjVKNgDPbhdVtflXGau3JujVMcdRO1VAZo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAB4YuBnfP8tpJ2HZlM3Vv55wApYVdXscfrI8So_TAgY3j8K7-xgSLz7VO-hGzgwb9,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAABzdutKWl0WuDRSzpAlO6Hc99Do4NHNjqpu0txLPQ-5c,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAMkSHHlRVXYIHz7mmhylCNXqxnmLdVbv43KzKIPAQo4A,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA0M4KhEAjDzB5c64wxn5438Fezd0xNvNUZ5f3raXj2CM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAU-rZcxElSGvo-g2-m8fRX5_82g0E78gKom_zpFy-BeI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAApJzdevk7xR4F6NaGQtgGOXlY28_trtojDHtBy78G2eI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAALb01Lw2VIBBHfojoZnoyKzSnD4Eh98DRdm-GaVVy67Y,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAV8_wRKEuS5PvCxOvghxSupE8x7bYqTdD4CHXk52lMoo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAiOQ4AhiCibmZm6Bd-7v0b5hMzDOJlKA-8XXbcRe6eF8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAALpg3X773DVPlDbiY0_5FnG8uLzISBOhu2k6RcBaNXdUpl7tB55n50ePXkfIQadpP,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAf7fbOAVeC1nDOdGNlG-v1sG7n4vlusJMN8arMItjY_pGiVqbeoxFh68sacqYTxrN,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAoXmvOIBP0B6HD5FqmboSYfwT0iBJc4NN7y0OL8swwziDSmzxUYDOikOT1xBdhlGF,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAixc6j_Tplx269GQbRBIw1K6nkbwsFphCsZglFJ7tSCA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAADcdElJf8oiB8VDdlwN4eIHO4YBxBB-WLmjzBJfXK-CD8tFvp2sG6vbZccq8jsxqW,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAa-J2JtkaZj1Dx5ZqhARCZFInq9BS-4KGMM51TQj6KeRAj8rZyBGH2iAeiDS-h81b,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAJxh2GgzBQ4n1B3q6_V3pXxZGwGzysSpQFGUYFEatWbrTegWK-D7z5MvHX5aBT7-2,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAADtCErH2k-Y8aWrrikhb0QcRI5OL1decnRpHp9inL-8w,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAL0r4t0FNs42bD1qJK3WI1oVKl24zlra7h8XnxPi3ors,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAMY9QzPVr-72Z27ThHD_Ym8BeyYSMgUWK9wiyhbIGcOsjgPTye-CM1yTqIch1VlGt,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA31v2jeJuvI7ScxDeyO3Mi8OJnvFn0ARyUl91PCGQ_Ftk6WTQcXD2OHDaoVSeSs5i,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAABRV13MoHAEJibDbCyP80Hi3z9GWjKD6YmU-o_tCHhoc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAW4UHy_CoD1gDV7rSSiZ7Vn6HPoReOpHj5_Pk5QrwpQOF6R_FWzVZt02qAIZI_yX6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA54s2T63wTP3wL4WXHY5I-IjUrbj4YOUL9ScU5Q8NspU,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA5ISASt91185T23YemR-5uxdIdwuS-axYE7XKNWSXYL8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAASSi4OzKPywsNgTIf_mxpn0oBhe1NFLb48WGsPsRBoqc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA0d8l42ft5_0cHEHLcy09dVKegvxwXU26GtKgcrOe-tY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAIUx7kmHNuRCKEZPDNp-xzWHPSrL-b6nkZt_OJZCvmow,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA9nByfrLLUGh50lffkRkz2aBdWqrDDfPWj7gDCecCBsYv713-ERZ6Gd36DkaDnGoi,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAVlb67RMbZ-awCLBhw6Smi1MmLqmaLCxuZ81QzSZeptg,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAZ3JiQuF6SbhQeRSoROKCJ_IcMuOH6hAY_a03DAPXj-M,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAfpzGkrlXG03Q8GGzch8zVdNP1DA_uQ7wApOGjFfPP3U,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAy6E9c63Salc6LZCp2K3fvaO-e8FuLGj5eozrtNLj6iI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAqADrZOM-2OOq5woOaYNVfkaPnE84bpuFPbUvOO5a7cw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA-m4r0VagpmnkchUr94l139iDumpxhezpNkSX8Gme54LabGujLRMZ2UTB6rsva-Lg,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAFgJTcx03bKlBGzTFLXrBfMXCe9ay0c1uBFCKJQgYr64,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAATxGGLaPwBsK1DS1S9l3pR-mTV-4BKQ7FP1F9bokONlm0mEvlvQqxHjBH7xh-JZQM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAZoECGj6h3xtjFIOfwkkyd-feTps2c_K9HIjOuw_urpSlnBq9IIXNxFqz4HViMri8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAgVdrd51jh29bQITMalHz552eUev9qpUt5w6S7LT4ZB0,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA4g9xt0xtTY90_v8qHkEJ2GrMaFGbCZKwO0Xv7gBu0cgby9qHl0p0MPbxVO2NscTQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAsfbfPIBxl0ZZ1DoIcJEmYeIGwx2eNFNiz5w2sF5xj2Q,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAZg3VLjL9P0DGwWUmIFLLpfjW_7qK6kat15Ty7ybutRU,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAARUYXSZlkA3shUuqse7L8Gat6N7WUFSlogxEa86VsapA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA660G2nYO8O8vj2P_6mFXt22TiqjC2euaDFYRiRJu3Rs,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAFPJqkob4JQZ7zbwtGzNxPHhGhQxJKa6Qhn8Yb2jPhLA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAp7EKYSLLf_cMoY5G9rTsERfEBERE9SJQzLZ5scEkCNA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnCyLuUtN3vxZtXCk2OSm28qRvoYH3HNQsRpZjn1jEvQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAACrLPA7yNgsrUVjim0J8yko-39ioUcCk-Y9mh19klYpfkJZNg98DI9r1RVPYP9LzJ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAG8mVYXu7o8-WGha_lF1-SsZkAdo-YHmftOud4m4f3f4,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAUFT4Sm62pfsuSp8vE3c8i-3yTeabjiyjxQWZZwpllnXNuqNKtwF8rEC7DSfFcdvI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAARpgeqqGKk2Ob74IeqRPAQY0Z_n4SytU77ZxQAaPqbVs,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAmkcMPqrcG1JmGE3T9OVo8uDpyuw-bqRarnw07BJVgos,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAgk-QWmZTc_4xDGylocPPMwFmTwf0XD32WWY8A0r2Jsw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAARlKjtEsKUbtV7FZqYNgwKEHlTlFxrgia2myMmqPaJ3U,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAVwzq0rupDgARCEALsMeaCK5guRPpIKOsU09SYxkjyYLxFdI12VCl50nkFwXv0UI6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAOE4e1ELbzn4lCCUajrhNfXVincPpGwWYipKZFwIb2NA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAiRoLZF5a_i2GVfzGUfkXN8RfzmBVXoEzoUWNlJx4zZmLLNcBA5RTrfiZZXeoeRr9,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA0v8x0IRw2V8V8g1Nkd798l6r_5gbNiZrZ4E6DnWzaJw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAATFbhZKRhLQmeAW6La-85PRODTfGbfQqLNePYzI6K7ja79SIcMMO0GH5A5SWkUGYc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAetrO0o45zw6xC5TlNDZo_yOaZ5JLfc5Gh_DZTX7nGts,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnvW9gnx9Akip-WlIk6GvZFiDJOVfh_H6F3HSje29LhT-Ic5sFeLHu2LJbtnEniAZ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAoltduvZSo4zhm8Q2VkjPsT59eIKeuB4ffunASnXOCYY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAATMmluhQo5vHhVDsYCoQhjymkLpayWMn_eaxzcJIv7Sd1nR3FsJxiIo-r2AZLbvm8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAACjtgHKsww88ncEHbdGe9lF1PJNGYYwPeteFzKsEGzihao6jeuhMDZAImatK5zTgz,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA8AS2icsisQOythqGrMkxO0uWdyb0LruZGWIQbzgsLp-7GHEgrI2WpwO1b5ys1LA6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAxHwLbPFPOAXQSAhbLNAaJoQ6g9JMtVYhl6rfup3fyBsiDtKPYxPaQougHQ971u7y,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAHrdOOLY1GE3dQN8J2p_-1w5Vgt7nvUgfqLNeEBBZ-UE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA-9oDEBnkmavwn57JdXXJxzhG4rVZcSOXGu0Yb_7eaLMH-gMWQOoIAefMEXXHmRsx,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA0qQcutkiSfAaP73oAE1TuVG-XNawFOg5wSs3AbED_pks3kCz8_TmtfmJnsy0R2AT,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAgLuD16l7K5xilLezXkNFBe9sJV6Nl6CQCcIoQfbkXDqS5g4PcFBITVp1BCvwPyJy,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA8wHGbNH_XNl-OR4SsG0ylhV0bNTEDEegoNBPREE4QYPcre7u9rA7RYWul9G0jR5g,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAleg9QrmDax0Iuqe6-0HY5oiXt2yQCTAxDvpQAlWX-Ko,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAcdcfbWIS6TWDLOJICZZX29vmPEqb-GFSUpP40f7xvfA04jEVr64T5h9ez_9iyF3g,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAaQJr7uL-FNSLgUMKYVDZ38F38z_sx3jpbcE798CvGT9vW_aafHXLkMfQUNDl7evX,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAZ2yxUxgAMIL0EPD_Dqj7_XcG6m65A7UyzfuHUxiRywDHTLMzNt33E4saoMo2s_9g,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAADy1xFKRTOgJlVIaEJqU4cX0oceFGhAChbQtVW_GVC7M0JyKQXKWF2OwqRPCZ2s8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAM3ao73OoOht7KBT014ml71AT41Ryr0y60Ki_4MtRY4g,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA1paPs3DQPzAbL0VGEk2UUV-p1G5JpWLTCELs-rmemjCuy6rNL8XDHOjS0eyDu5fw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAkHlOwAltoTA0kHvr9qv202vDdd_rOxRkqFQzfOa1EKqW2fvg96M_pc_fcQgrO1Ja,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAARNIK3vYrNiaafdzBUSG61EjUOddoWjPiYYHfC3415wghGMHTcXgdAP1KW-j_iu5H,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAinai6one2Y5wq6uFgwkD3C1adIp8rFWjB6xFHAhXSyI7d0Sf2XLxJACmK5A6EB8s,妇产孙丽洲教授,抖音号： fuchansunliz,江苏省人民医院妇产科主任医师,"主任医师、教授、博士生导师
江苏省人民医院产科主任、党支部书记
南通大学附属泰州妇产医院名誉院长
卫生部产前诊断专家组成员",47,3.9w,97.7w,139,
https://www.douyin.com/user/MS4wLjABAAAAYIxt6mNE6-pStVn0CJH_HOaeAUxUtbK75Xh9FDDkRXebjTe5DfN-TuTBWpEMcedf,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAQ0Q-5yjxoUf12911RWa2TMGdbUEKml9-aYIQvH3wXtE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA_ZCLFNb2bNl2cz3LoEjaDM2nzW-ut9mw5jHZM4bYf78,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAAHMLdAdSb_hUf6NonuL2EYRlLZdUfZT24POD5LLPMnE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAynbABLyHq_juk8Gr1EBzaOYqg3ShxyXpqah9r8DNVjl1rNosaj8qhQvAOpRZ9Q_X,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAVGIVNE8dNX7f1YeiGjl9WFxGx4EVnK7Bkj-jVZ18qeb6RQV7XQ8VsAHhDR6mKttT,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAVTyDQ8m2vk5W3L4-aik1UH0lUwyPPEVqBAyerF1WA_I,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA0EwTYoZ_ruMcUQ3GtJi-aIqlnyikd8NbaGGdi9KZcP8pcF-imXM4O-mZo6apX1zS,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAr42Glj11bkaE7nR1rsXvyD4zMZ_aDLsekLF0Q3SwwEY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAAN8y5Ao1lW6q8a3xGHShq66hZm5Yc-ar4tKAxnzongc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAjyHrRFRXwl5n5JsWmyhfnbHGz08qkHf_hjUCfb0-9-PplTHKspMB5JwXvwe1r0sl,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAfDQGxwx1K8MvXgtwjElOIASvuUOCPe3Q9zv92vGV0rVcS6Nl7jqBvj7BPGGYW0c7,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAHqgJqRO51rr_Qmaz3CB6n08kClUIu0SRll6kuBf11haN_wQFec3R5xS1ZNufl5HV,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAuqdwcI63QD36vlHRwZv5NJZmsHXQOPid6ixNz9oOOdQ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAApKwJ1k4n1trU2-e42PlepP30IAxGJPEOsQVCDTX2NUA,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAknifvsb0VJcKVfMC3gtGXYa_UcWnYSKsYTazonmZ8NM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAV_RO4fdyOuzhztCuHhKJqHAjAsxA2dcYMQ9jZJBlOP7EpsGlJzlsK0nvXIJ1bBR3,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAkDAFmQDgrvGAEzX5rbJbXhRrF-Zrb01KH-HPrI55DlxEBCTZj9K2oVqH3xYnyxQJ,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAkYNOuQOV8Q5RjjV7jnPEdcUIxwwJwYPZ7_vOzIo0YZo,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAphEwyfKJAF_7UYxFn0twi_wDrEdbAVYQsyb_wmp5Vyc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAnvGMZlsfvHSPlus3q-fk7GXshkj_yR5lGeqGOyPjtOVf-kBvhHXrvvtrZgKfAkPa,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAoZkNTZKAZiCB8mlt1nhzhSytSiQCxJSvmkq5VbIrwyumoZQPu_TuOyEhlcm5ZovM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAo1n-7mwOA79jbe3YXJeZNYSKBlpzVyx6fz5ms9iGs0JNcAFQo6yI9EfCEeqB-291,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAenHuYrTkM6smB73USnEtk558r4yVKs6TtLRX-AJrEJw,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAk1HvfPI7xSBM1rvAzSJZfcNHOP412pY0o2mV-u7j8qGgjI2-wr5_JJ0ufiOoi2rR,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAfzwFZkiBiOtiAAHtfFfp-f2siz0BZzPGC6ROkLdMrm2_VlUQCl7wRpIU7dxA795F,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAscTH_GQxX69MoCtnklTlLIYwf6oZ65jjCrXtDuN2les,,,,,,,,,
