URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAA9wLACxfcZbkmEo1CqO7_dGOo3vaT_hbCe9Z-0NTsDCPZEnQDH_XGizqanbGgpMv9,皮肤科医生谢红付,抖音号： xiehongfu0207,湘雅医院皮肤科主任医师 谢红付,"知名三甲医院公立医院皮肤科一级主任医师—谢红付教授/博士生导师
30多年皮肤科从业经验，临床经验丰富
中国医师协会皮肤科医师分会原副会长
中华医学会皮肤性病学分会玫瑰痤疮研究中心首席专家
专注领域：敏感肌/痤疮/玫瑰痤疮/色斑/
关注我，为您科普敏痘斑方面的皮肤知识。为国人打造“面子工程”。ps：陌生人私信请勿相信以免上当受骗。直播时间每周一至周三中午1-2点，周四晚上7—8：30，欢迎连麦",62,15.3w,45.3w,181,
https://www.douyin.com/user/MS4wLjABAAAA9wyVRFZFo_tJ0rYZogTV9gdLTo_yCsnqYJjjnyyAVVLkkl2ohaC2zkhZzrLZVHpH,走近科学,抖音号： dy827681,,"欢迎走近科学，记录科学事件，传播科学知识；
弘扬科学精神，了解科技动态，感谢大家关注！
商务合作V：AD9213275",34,25.3w,192.2w,182,
https://www.douyin.com/user/MS4wLjABAAAAA203AQ9dxu6_ftaFa0AjzsoW1L0SVWdIfzjr7Jv-Y_Y,青蜂侠,抖音号： 830922936,中国青年网新闻中心,世间百味，尽在青蜂侠。,79,667.9w,1.4亿,42553,
https://www.douyin.com/user/MS4wLjABAAAAaaQ7fWO-jggvpVl0-3JOM_nG8klw9jgQnLNRjQzJ4MImRu_W-BAjasye4NnAVUMD,行者武哥Vlog,抖音号： xingzhewugeV,,言者志之苗，行者文之根。,5,19.1w,5.3w,490,
https://www.douyin.com/user/MS4wLjABAAAAAcrwgcT8QdTfPH6XP_WhytDqVRv5y4kDOCYcIWwOmCfoEc2Uws25F6CnxaWqsoPc,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAADhHtHovbEVV1-zhJnjtDc04DfgtON36bYs8soAZdgQtBV0okt0gZSziHoHFCWZz,陈哥,抖音号： dy3drl6tt1wm,,找个人真心过日子。18780833638，是我电话微信，,7974,2835,2.6w,294,
https://www.douyin.com/user/MS4wLjABAAAAaeqJg_VYSVyr1oGEP-fJMrgIEb5QAN9wBaK7cwxrRjdtSib6zQKkQ3pOaWlMFtfx,中山大学附属第一医院,抖音号： zsyydyh,中山大学附属第一医院官方抖音账号,中山大学附属第一医院官方账号,0,2.6w,6.5w,360,
https://www.douyin.com/user/MS4wLjABAAAAafJbz4PBBPJO5Fi1rKzYu3q7ijOnzVahpQbjc8f5n4k,snow,抖音号： 201280232,,,292,88,533,36,
https://www.douyin.com/user/MS4wLjABAAAAAI5NlnACEgEN-kvqlL6rVvZ9XKBXx-Bt_M1RVw8SJJ4,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAAJQsMnwCHT_OK4v09iMvIjKZX1mnikmEdvAH5Rp-BTE,不吃人的白骨精,抖音号： 1581243981,,"感谢抖音平台 一只会变声的小妖精，
从2021年4月1日开始，准备减肥，记录自律的生活，大家一起见证，身高165，目前体重为120斤，目标体重为100斤，期限为两年，好好吃饭，好好锻炼，好好生活。
都看好自家爷们儿，妖精准备出洞了",3831,985,8499,258,
https://www.douyin.com/user/MS4wLjABAAAAAL2v3tJYHYYYzwAm__bUykQ7gA4bySNdAikztbZutwa5aUngqokC7dX38A8SR7fK,糖尿病吃货的作死生活,抖音号： tnbchihuo,,"我是糖人，还是吃货
10年以上二型糖尿病
连续创业者，负一代（负债的负）
钱没赚到，身体也垮了
不服输，为了多活几年，天天肉身测糖
不低头，为了实现梦想，依然努力奋斗
本账号纯属个人经验分享，欢迎交流
愿天下糖人不走弯路：tnbchihuo",3,766,4698,21,
https://www.douyin.com/user/MS4wLjABAAAAAm1nCiqnq4UgLc8SdWyXHSi_hYFlb02EyrAfflKx9Zw,运动医学李劼若医生,抖音号： gzljr,暨南大学附属第一医院骨科医师,"暨南大学附属第一医院运动医学中心主任
医学博士，副主任医师，副教授，硕士生导师
骨关节运动医学门诊--每周一上午、周二下午
就诊请先在医院网上官方途径预约
擅长：关节、运动损伤诊治，关节镜手术
广东省第五届高校青年教师教学大赛一等奖
广州实力中青年医师
第五届羊城青年好医生
健康运动，守护关节健康",27,75.2w,358.8w,466,
https://www.douyin.com/user/MS4wLjABAAAAAmPZWKqPLoAitqsGcFDC43SAIJYtrCo8DGgewmgpzZo,春天413,抖音号： 132321284,,,147,187,5726,1344,
https://www.douyin.com/user/MS4wLjABAAAAanBtIIxmUHwcBu3MNNsFbeitY8BQaEJftM0m4OjXEju7kCOmlk91h1fk-DO1ElIf,中医陈医生,抖音号： xiaoguanghui120,湘潭市第一人民医院中医肛肠科主任医师 陈旺,"主任医师，湘潭市名中医
湘潭市第一人民医院中医一科主任。
湖南省中西结合学会肛肠专业委员会副主任委员
湖南省首批中医肛肠学科名专家，湖南省中医肛肠学科名医工作站。
从事临床工作30年
擅长运用微创手术结合中医药治疗各种肛肠疾，便秘、应用中医辨证治疗胃肠道疾病，糜烂性胃炎、慢性结直肠炎、克罗恩病、溃疡性结直肠炎、大肠黑病变",46,131.4w,337.4w,479,325
https://www.douyin.com/user/MS4wLjABAAAAAPBswazoDBaY_do5cWhC0q2DQ_DKsOAxY9oME046pM0,郑永智,抖音号： zyz5048,河南省中医院骨关节科副主任医师 郑永智,"河南省中医院骨关节科副主任医师
河南省中医医院骨关节外科专家
硕士研究生导师
擅长:股骨头坏死，膝骨关节炎，肩周疾病的中西医结合阶梯序列治疗
膝肩踝等关节半月板，韧带运动损伤的微创治疗
膝，肩，髋，腰，踝，颈等关节疼痛的综合治疗
髋，膝，肩关节疾病的终极人工关节初次置换
翻修术",3,5.0w,16.3w,326,
https://www.douyin.com/user/MS4wLjABAAAAAWBxTFYpv1G9G42weiC62raFde4K04ldOCw9_5dePMM,柱子健身,抖音号： debao99886,,"再忙也要坚持锻炼，热爱健身
健身前体重58kg，现在体重75kg，持续增肌
有教练资格证，交流 V：debao99886
健身好物都在橱窗大家可以逛逛。",100,1.0w,17.7w,159,
https://www.douyin.com/user/MS4wLjABAAAAAY_N8YSEmPbufkMrhVMJ72hSsDk9YpG-rwC1CA66wNxZKOxdlTFaAVr_KiJNf-NV,山东省精神卫生中心,抖音号： sdsjswszx,山东省精神卫生中心官方抖音号,省级三级甲等公立精神心理专科医院,17,3022,7361,128,80
https://www.douyin.com/user/MS4wLjABAAAAAZjSqShTwbcaCtdaVP4WeRZV1-RLMfNZmfbN6c4WC-xtOs9ipqfwgLtJDCT43rAC,SCI天天读,抖音号： dygh83sthn0h,,,1,3,0,1,0
https://www.douyin.com/user/MS4wLjABAAAAB1lxLcDT1n51dY3jyB-VQACgN0gbYWGxvSdiE0DWYLY,杨天真,抖音号： yangtianzhen125,Plusmall品牌主理人,她什么都懂 却还那么天真,147,358.1w,2118.3w,225,247
https://www.douyin.com/user/MS4wLjABAAAAb6BTZ11IAzNV1DIEqVwhAWGRhXhPVJeSlnKJ65_0WuU,中医治未病科王雨玉,抖音号： zywyy2348,北京中医药大学孙思邈医院治未病科室副主任 王雨玉,"传承发扬祖国医学，祛万千病患之疾苦！
 擅长运用针刺、艾灸、中药结合治疗颈腰椎病、风湿性关节炎、脾胃病及亚健康状态调理。
2019年1月1日作为铜川市杰出青年中医代表参加录制湖南卫视《天天向上》并播出。
坐诊地址：陕西省铜川市耀州区长虹北路26号（铜川市中医医院南院区）
坐诊时间：周一至周五上午",30,57.9w,253.2w,263,
https://www.douyin.com/user/MS4wLjABAAAABAtek0X92jioBY6EkKtld4ojX3xnNA0xl9ayeQihaxQ,番茄大酱,抖音号： Tingzi9092,,"身高162 体重198.8斤
减肥我是认真的
测评也是认真的",1217,1476,1448,63,
https://www.douyin.com/user/MS4wLjABAAAABdiD3Koi-CqcottWx7-PHgdxgJu6oGHeFMj1j7MDw0s,医者飞扬,抖音号： yizhefeiyang788,新乡市中心医院腹部肿瘤外科主治医师 张龙,"科普健康知识！
分享工作日常！
科普道路很艰难，坚持全靠您点赞！",296,2.6w,22.9w,229,
https://www.douyin.com/user/MS4wLjABAAAABDVAHPpSXaDjIyfFv98f2SiqAJlxaef2YLY4uQeW3GO2NqONuwlCrpf5vFcF8kKy,sasa,抖音号： 83382130303,,月亮,2,4,228,82,
https://www.douyin.com/user/MS4wLjABAAAAbEdOoIn51GvkInGADAZEciejl4CNfNEnUiN4GRGHCio,屿洛妈咪,抖音号： 960111.PL,,"生活日常
宝贝日常
牛宝宝
have a nice day.",147,240,1301,46,
https://www.douyin.com/user/MS4wLjABAAAAbFVamWVwyC99PDSOB7nzPm8YIhcdkwcbNahqYIhnqQQ,小东北侃大片,抖音号： Dong_Bei.666,影视自媒体,"一个被影视解说耽误的相声演员
你的关注是我最大的动力
学习/商务：xdbYS666（注明来意）
白泽万城MCN
（全天为大家直播经典电影）",88,570.0w,7120.8w,755,
https://www.douyin.com/user/MS4wLjABAAAABjAuPf6auEmCtvGsI2TPBck_OhhcgHoeTruXjIaFYbw,新闻联播,抖音号： cctvxwlb, 央视《新闻联播》节目官方抖音号,,7,3295.0w,2.8亿,795,18
https://www.douyin.com/user/MS4wLjABAAAABNjkO-lgaHEUxNrlz_iAkFsVf7XK1yYFQkbTlXmSi2g,炎症性肠病专家 曹倩,抖音号： srrshcaoqian,浙大医学院附属邵逸夫医院消化内主任医师 曹倩,"浙江大学医学院附属邵逸夫医院炎症性肠病中心 曹倩主任个人抖音号
浙江大学博士生导师，消化内科科主任
留英博士，美国梅奥医学中心等访问学者，致力于炎症性肠病的诊治，以及疑难肠病的诊断和治疗工作",17,3844,7782,78,
https://www.douyin.com/user/MS4wLjABAAAABNRPtFcbvusMoJDjp9b63FCMNdmYQ8izrdDk__YhWYo,思念的秋天,抖音号： 861962652,,接受现实，随遇而安，2021年10月23号那天有点冷,1125,1.4w,42.2w,1284,
https://www.douyin.com/user/MS4wLjABAAAAbnZ-u_WrQuEPbjjbWgW8htGG3wAArHg-1nE11uXXUYc,糖护科技,抖音号： 68619071601,北京糖护科技有限公司,,64,548,3218,29,
https://www.douyin.com/user/MS4wLjABAAAAbr50mVbR4yqq1wK7WhBz24pw4xSZI-x3eVK5LRwt5Xs,元宝麻麻（产康中）,抖音号： 971569381,,"12.5 女宝一枚
新晋宝妈
未来可期，阳光万里",391,302,4725,277,
https://www.douyin.com/user/MS4wLjABAAAAbROFhPL3PffZeRrEGb3wThHne6vVUeDXlmuQQDIko1A,小丑,抖音号： 97615230,,,63,302,1084,43,
https://www.douyin.com/user/MS4wLjABAAAABrP4jJHCJsXPvl4chJJUU7D8J723coL0bqk8W9LltaqFlM5ERySMwpRW4l1OSUqB,协和吴医生,抖音号： pumchwu,北京协和医院皮肤科医师 吴超,"皮肤性病学博士
告诉你皮肤科医生才知道的秘密！
个人言论与执业机构无关",56,40.9w,33.9w,180,189
https://www.douyin.com/user/MS4wLjABAAAAbU-T-wH54xxxSCIm_DEqb9F6b3WTkwjPa6SfjZCB7TM,小崔讲农资,抖音号： hxyf77777,,"华夏裕丰生物科技
 专注于农技植保服务。
 修复土壤、防治病虫害。
 生产、销售、提供专业技术解决方案。
小助手15589685817",287,1.4w,1.6w,367,
https://www.douyin.com/user/MS4wLjABAAAAbV0cyp7RWrGQjpgEX2CC33FLnVlrX65Q6f3N6eocq_4,曹长江主任,抖音号： caochangjiang,北京天坛医院中医科副主任医师 曹长江,"首都医科大学附属天坛医院(三甲医院)
擅长：心脑血管疾病、糖尿病、消化系统疾病、呼吸系统疾病、老年骨关节疾病",41,131,146,24,
https://www.douyin.com/user/MS4wLjABAAAAbVS51moDjO7jZD8ScC3AGhWKaWAtJbsiJYHH5mA3iaY,坚持运动很简单,抖音号： Afan202068,,"搏一搏，单车变摩托 ～

挑战骑行1000天，第一阶段每天20公里（2021年8月28日开始 ）

挑战跑步100天，每天5公里（2021年8月27日完成‍ ）

Afan202068",388,1880,7011,211,
https://www.douyin.com/user/MS4wLjABAAAABYgg8bxCaMHowXqNNiZwEC8IY0x0koBl4lWvH0maGc0,北京卫视生命缘,抖音号： 1640879540,北京卫视《生命缘·生命的礼物》栏目官方抖音账号,"北京卫视《生命缘》栏目
探讨生命的意义
传播更多健康知识
治愈病痛更治愈人心",30,1101.5w,8765.1w,2512,908
https://www.douyin.com/user/MS4wLjABAAAAC7vc1wxwNJSnDahzZonRRaeFsoE4IycsfUrXmOvl5EzXqsV0RLyNusM7HNHJxRqe,中医肺科张素芳,抖音号： Zhang.Su.Fang,上海市肺科医院中西医结合科主治医师 张素芳,"·上海市中西医结合学会肿瘤分会委员
·上海市中西医结合学会呼吸分会青年委员
·擅长肺结节、肺癌的中西医结合精准治疗",9,4.2w,4.5w,88,
https://www.douyin.com/user/MS4wLjABAAAACbh2S2yvjKx3kzNZgXPb0MpZbRgzm7Bb7nghlLOiN1A,由路人…李建文,抖音号： LJW168998,,做个快乐的人！,5218,5295,3.5w,242,
https://www.douyin.com/user/MS4wLjABAAAAcF48fmsSvw7GmhAXaOIvIR9nI3u1J21zVfYWqwGu1Mo,Zbh,抖音号： 143185061,,,5323,3623,2.3w,206,
https://www.douyin.com/user/MS4wLjABAAAACfWTTtKR36TlImArgppwVU9fMrJIvQ3qxQrah-RWxsJIM96dyeL4WVF7vc15WeYs,呼噜呼噜wo,抖音号： 61819526981,,,0,1,9,6,
https://www.douyin.com/user/MS4wLjABAAAAcIvjRjjY2Ne4YbEbJ6lz9LcnuEfLHgIzMCMsYUHrbrjVhMz6l8FAqyevcNvA5bHy,阳仔控糖记（一型糖尿病）,抖音号： yilaidanche,,"商品橱窗内都是精心筛选自用产品
一对一师徒制控糖指导(儿童一型|成人一型)
微：yilaidanche（不闲聊）年前暂停教学
学习内容主要包含：找出碳水系数、教会如何自由匹配餐食胰岛素、如何设计自己的碳水系数 等
调节期间全天候指挥操作，后期精准最强辅助
胰岛素beng、zhen均可
通过18年丰富的控糖经验和yds的运用，已经帮助了无数的儿童及成人走出了困境，实现了饮食自由，合理科学控糖，远离并发症。",438,3.4w,15.4w,175,
https://www.douyin.com/user/MS4wLjABAAAAcjZgHOyCYjDe9tt1n8hIEcvU5MHTJCX7Si4xZLXDYG4W5TGGxSDiWHaXYicQC3NN,内分泌科张珊珊,抖音号： zssyisheng,山东中医药大学附属医院内分泌科副主任医师 张珊珊,山东中医药大学附属医院内分泌科副主任医师,38,7062,3.3w,83,
https://www.douyin.com/user/MS4wLjABAAAACmUNK8yr2VV3JyWj5_zVxjC0llSWAcYSjtOV0EdyQxs,环球网,抖音号： huanqiuwang,环球网官方账号,世界那么大，环环带你看天下。官方商务合作或新闻投稿 vx：hqmrrs（请注明来意）,70,3104.6w,17.2亿,9771,157
https://www.douyin.com/user/MS4wLjABAAAACOaLW3jO81U1_B3bMNTal4LBn592g-fPYce3ZHakXwM,全国快消品运营中心-河南办事处,抖音号： VIP13333994994,,"全国最专业处理库存团队
全国最专业快消品营销团队",1311,1.4w,2.4w,2087,
https://www.douyin.com/user/MS4wLjABAAAACpsP8DBSdw0QGacRpwTOjnkfJ934JYlIhws9c-XCC8U,xbcell,抖音号： xbcell,蚌埠医学院第一附属医院介入科副主任医师 谢波,"安徽省蚌埠医学院第一附属医院 附属肿瘤医院介入科
主要从事良恶性肿瘤的栓塞和消融治疗.放射性粒子植入及血管瘤，血管畸形的治疗。欢迎留言。",2521,2933,8.6w,942,
https://www.douyin.com/user/MS4wLjABAAAACUyrxpM1lkBDuiOZxMWmiyEcu8ymJiKZ5meCemo5I30pjya9Q594xrjR3DE9pyXQ,中医肾内科医生赵良斌,抖音号： ZLB202101,成都中医药大学附属医院肾病内科副主任医师 赵良斌,"成都中医药大学附属医院肾病二科副主任医师
中国医药促进会疑难杂病分会常务理事
中国中医药信息学会肾病专委会常务理事
中华中医药学会肾病分会委员",32,11.5w,23.5w,154,
https://www.douyin.com/user/MS4wLjABAAAACwZWOC-MIwRDubQza3ExgXn10jXQWqvu0t_nnD80_1cNm_sKy3ZuQXcanlnQtSjV,郑祖峰主任,抖音号： jksdd,山东省中西医结合医院妇产科主任医师 郑祖峰,"山东中医药大学第二附属医院
山东省中西结合医院
妇产科主任医师 教授
职 称：主任医师、教授
职 务：硕士研究生导师
社会兼职：
山东中医药学会妇科专业委员会委员
脉学专业委员会委员
山东中西医结合学会生殖专业委员会委员
研究方向与专长： 妇科疾病的研究",14,6.6w,27.2w,136,
https://www.douyin.com/user/MS4wLjABAAAAcydJVsCaZzpmv6duSIpku4eeiAvKtmgdR5kTDFyNwd0,曼妮美人堂,抖音号： wenwenmr,曼妮美人堂化妆品官方账号,"演员/辣妈
毕业：北京电影学院13级本科
作品：北上广四季沐歌.时光教会我爱你
一名身材管理者重度美容爱好者
长年健身跳舞
变美变瘦暴富
听说关注我的人都变美变瘦了哦
愿自律的人一辈子都美丽",69,1013,2100,40,
https://www.douyin.com/user/MS4wLjABAAAACyRgotj9nb1xRR1SZ9Nwi_GuNyNTWFvwsxpif4LrP3rTEXJSTyuIK2mQQtL4hOJC,风湿科张春艳,抖音号： 79668355575,北京中医药大学东方医院风湿病科主任医师 张春艳,"北京公立三甲医院风湿免疫科主任医师
北京中医药学会风湿病分会委员。
曾在2008年、2013年在北京协和医院风湿免疫科、北大第一医院风湿免疫科进修学习，并跟随名老中医周平安教授学习
曾获北京中医药大学科学进步奖一等奖一项
从事中医临床、科研、教学工作近30年，擅长运用中西医结合、内外治结合的综合治疗方法治疗类风湿关节炎、强直性脊柱炎、干燥综合症、系统性红斑狼疮、骨关节炎、风湿性多肌痛等风湿免疫疾病",73,20.5w,88.6w,565,
https://www.douyin.com/user/MS4wLjABAAAAczqm0dEEBiqTZ_7vvFCOanRD_YLCc-kuUxnJbPOxNMM,呼吸科胡成平,抖音号： huxikehuchen,中南大学湘雅医院呼吸内科主任医师 胡成平,"每周三晚上八点直啵
三甲医院呼吸科主任医师
首届湘雅名医，国家一级主任医师、教授
湖南省新冠肺炎医疗救治高级专家组组长
擅长领域：成人呼吸系统疾病
希望能帮助你解决一些关于呼吸疾病的小烦恼
多了解些靠谱的医学知识，做自己的大夫
医疗科普 仅供参考",4,7.4w,14.7w,304,
https://www.douyin.com/user/MS4wLjABAAAAd_UX4p0lZIrS1BV6TyFw0ih1BZ2wiPcIPjS1lO8Ot6N87kBMb-iKludkPNbqCjNQ,小杨,抖音号： xiaoyang277050,,关注我学习科学养殖知识，养大于防，防大于治，养防病重事半功倍，私信我免疫程序，免费发放，咨询养殖问题私信我v信15290424763,4894,5814,5.0w,318,
https://www.douyin.com/user/MS4wLjABAAAAd-kFkT4Qj2I1xy_V89YZwen304Ku02uxLYZ7bFrkVOQVokxXxKlilvw0kO5UWhm7,莎啦没问题,抖音号： sara301,,,2,1562,3272,97,1
https://www.douyin.com/user/MS4wLjABAAAAD1M4idghKsaeEsHvffFgbt8eVAOk9mELBzWmG2HPGjLPBKgAMO2z1CW2FWZyeDtV,神经外科薛医生,抖音号： sjwkxjg,西安市红会医院神经外科主治医师 薛俊刚,西安交通大学医学硕士，主要研究方向脑血管病的诊断及治疗，擅长痉挛性小儿脑瘫、周围神经损伤的治疗，对面肌痉挛、三叉神经痛的治疗有独到见解，在脊髓脊柱肿瘤方面有深入研究。,45,44.8w,69.9w,256,
https://www.douyin.com/user/MS4wLjABAAAAD3ghrbNzDXDAg4na-yiGB3JdltNHJiwnnqWpUwCC20A,河南盛之怡餐饮管理有限公司,抖音号： dyuc0z8c6157,河南盛之怡餐饮管理有限公司,"中国托玛琳专家，
健康与智慧生活的倡导者
盛之怡吸附矿泥创始人，",623,281,3741,286,
https://www.douyin.com/user/MS4wLjABAAAADcdElJf8oiB8VDdlwN4eIHO4YBxBB-WLmjzBJfXK-CD8tFvp2sG6vbZccq8jsxqW,冯波教授,抖音号： fengboyisheng,上海市东方医院内分泌科主任医师 冯波,德国医学博士、二级教授、博导，上海市东方医院内分泌科主任，中华医学会内分泌分会委员，上海市医学会糖尿病分会候任主任委员,1,141,456,14,
https://www.douyin.com/user/MS4wLjABAAAADHYzPm3WJaBuLgAaKC8a26roP5u56geQ8CVDE1Cv74XVCCSl96pq6BEmebZdGkbc,努力的阿亮,抖音号： y1214876,,"每天分享健身知识
良心博主、用心做好每一视频
放弃不难，但努力一定很酷，只要不放弃你永远是强者",91,29.7w,120.1w,529,
https://www.douyin.com/user/MS4wLjABAAAAdJ7_trPhx4VXcXSYa1FzPJOHrJcHi_9Z5LXqRQZzOZiZPL1hoFCdPEh13b5uNPyG,杨晋才,抖音号： dylxgfz5k16j,北京朝阳医院骨科主任医师 杨晋才,杨晋才，主任医师，副教授，首都医科大学附属北京朝阳医院骨科副主任。脊柱外科专业，擅长颈椎病、腰椎疾病、脊柱侧弯等脊柱外科疾病的诊治，特别擅长脊柱微创技术。,483,5619,2.0w,147,
