页面网址,文本,文本1,文本2,文本3,文本4,文本5,文本6,文本7,文本8
https://www.douyin.com/user/MS4wLjABAAAA9OEtoGLe3ljgD9SvmPSJFxhRuj7ibgyGfStZu0ticME,CHUCHU,抖音号： 149080834,,记录我自己,459,57,123,6,
https://www.douyin.com/user/MS4wLjABAAAAWCPXS4DSiuL5OFlH4oz_LRPzUcH2PywXMtxuXRxvUlw,Claus,抖音号： 3896819,,911心有所属勿扰,118,54,209,9,
https://www.douyin.com/user/MS4wLjABAAAA3W57tqO-fnmH2PbSNN-CSID2yknMy3P8xoMfJoCGkJ3AUGoUn_g40-Acy4xmSor1,CMTW田径之声,抖音号： Tianjingzhisheng,河北迈特威体育发展有限公司,科学   严谨   实事   求是为田径运动发声为田径科技发声为田径运动员发声致力于田径运动推广普及,697,15.6w,110.2w,58,
https://www.douyin.com/user/MS4wLjABAAAAslUxcBdZXIZegY7qupHNlxwCsB6BJZh3AZZAyes6zpFzT8VtWjKmYhdglT_5Aa02,coco姐姐的实验屋,抖音号： coco_Laboratory,,"儿童科学实验,手中小实验,心中大世界！每周五、周六更新～公众号：coco姐姐的实验屋",2,1450,4735,77,
https://www.douyin.com/user/MS4wLjABAAAAQKCpcQQhlISUe0oq80aXymuvVDy57_DjU-8XXd4wgOA,CoolMed医学APP,抖音号： CoolMed,,"不氪也值得拥有的学医APP
 1000+医学动画微课
 3000+高精度3D模型
 28000+医学各科题库",6,5.5w,8.6w,309,
https://www.douyin.com/user/MS4wLjABAAAAdkatWBWTXfxhuBy1XvwY4hrB6kHpRT2_pHJ8LVlsGfk,799,抖音号： 173904162,,"只因是你
＝",701,930,1.4w,219,
https://www.douyin.com/user/MS4wLjABAAAAOb1lSKTKVbcBr3-knzL2KRwaLGxmEgwWaF5glZg8-zU,371480910,抖音号： 371480910,彩琼商贸官方账号,"深耕肠道建康领域
认识我-知预防-懂建康
每晚8:30直播间聊",107,17.0w,42.3w,95,
https://www.douyin.com/user/MS4wLjABAAAAhtl1HLne9saAcn6pICMl6J7Kzo0izUm905dxNTvGi6xZcz33PZQB9vun_dfXkOs1,69117650770,抖音号： 69117650770,,,6117,1768,8413,169,
https://www.douyin.com/user/MS4wLjABAAAAKqkT1cYFX2CoUgsIYABtp1YVZeaEBCGdrVb21GMuCC8VUJo27ajTmCnn_Ixvqp4A,（小刘）控糖日记,抖音号： lyy15008800060,,"感谢抖音提供的绿色平台。
由于肥胖，两年前做了一次体检，体检结果很让我震惊，肥胖导致我出现三高（空腹血糖17.08毫摩尔每升）
确诊二型糖尿病，当时的沉重的打击了我，因此到了我人生中的低谷。但我不能这样堕落和消极。通过一年科学的运动和合理的膳食。现在不吃药不打针，血糖达到正常人的值，体重减掉27公斤。现在颜值提升，健康加倍，对生活更有信心了。关注我，每天分享合理饮食，指导你们健康减脂，运动控糖。",289,4999,1.2w,285,
https://www.douyin.com/user/MS4wLjABAAAAya1WU3R0oD-2oOO_wEtKGiVIBiGuIyaWPVw1COUB2ks,A-小萝卜头,抖音号： 919688,,"谢谢你们的关注，不要连赞，连赞拉黑
所以生活，一半惊喜，一半遗憾",197,602,6931,178,1322
https://www.douyin.com/user/MS4wLjABAAAAHM-POgYpNFXTSp8EC6y44zLeUotHt1jxzWQ5Zlib4sI,crystal语萧,抖音号： fyxftt,,"新手宝妈（已生女宝一枚）
孕期记录",38,48,238,32,
https://www.douyin.com/user/MS4wLjABAAAA2weoI33baid82MNLTwFDTSbbqhVEbK0rF5FsxSNyZ7M,D.S健身工作室魔鬼龙教,抖音号： 1053715635,,"工作生活并存，做个开心的平凡人。
健身教练一枚。",305,116,716,93,
https://www.douyin.com/user/MS4wLjABAAAAzc92xUh26Wb6IntABkJrU-0CppBkdrTV5OpCgoJXf1s,DᴀWn.,抖音号： 873884693,,学会在心中自修篱笆，依然能悠然南山下ꦿ,110,263,2527,69,
https://www.douyin.com/user/MS4wLjABAAAAGThZEQhPfeANiBr7XEynUt02xME4h1wk6jJLRftb9CpSCaYdYhMCziBpsCJX0bzx,Dear Baby,抖音号： DearBaby.life,杭州威范网络科技有限公司,"「宝宝吃的，要选鲜的」
百万妈妈信赖的新一代婴童鲜主食品牌
与你分享实用、有趣的营养、喂养、育儿知识
告诉你如何轻松做辅食，让宝宝的餐桌五颜六色
快来直播间，超值浮力等你来",38,1918,369,47,
https://www.douyin.com/user/MS4wLjABAAAAEkH1yXutLOhoFV9Mu_BpKFjaB_HK2KrR_zNMyTuQT4U,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAQw1NR3rdhwIX476EdclRakOXICP7goSveYsDdo2NO2Wz9TIaKp-8iuVtnxdmjkIO,DGI官方旗舰店,抖音号： FORM_DGI,合肥凌晨商贸有限公司,"低GI倡导者专注糖高人群代餐
低升糖缓升糖高饱腹
怕糖吃DGI
北上广118家三甲营养科在用
合作请联系",138,1804,1353,4,
https://www.douyin.com/user/MS4wLjABAAAAHbMPZljg6Sa8rhBDstJs_NRnQZn-N9iT1CDlaRyzVd8,Dilshat_Nezer,抖音号： Dilshat_Nezer,,"一个认真的逗比
vndidar ：Dilshat_Nezer",284,3.2w,22.3w,110,369
https://www.douyin.com/user/MS4wLjABAAAAOsasuBMlyo8d_4T6LqEHoQvzTvDsvo7zeERaounNfds,DMD失去童年的色彩,抖音号： 1999688042,,,452,837,7279,43,
https://www.douyin.com/user/MS4wLjABAAAAMxajgrSRmduE68Fh8R-d3eC-GtDK3GhBtTWToCpgK-E,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAVdJnxVIzPrn761MAi2e31iMmmf-Hof9Bbmn-MH4M1RU,DODXO动漫,抖音号： 96173910,,感谢关注,6,46.7w,3706.0w,302,0
https://www.douyin.com/user/MS4wLjABAAAAOVwIQ3R7s290pnewwiAyM33s46XhGmw-gR1RRfRLaIrtWmdDJ2wnAX5ZUvNCNZDm,Dover,抖音号： Alkylation,,"石化行业工艺工程师一名，欢迎交流。
主页实验会造成人身伤害和环境污染，请勿模仿。
请勿违反化学品管理法律和条例，安全你我他。
不去其他平台，个人V:songdaishiyu",449,5.8w,25.9w,423,
https://www.douyin.com/user/MS4wLjABAAAAprp4LMNtLG1X-Vb0N23JsbBojbiFYTWM6wRjFXdoJ2dhQBgQTd2xiL_aTZSohdPO,Dr.WangTF,抖音号： Dr.WangTF,中国康复医学会减重与代谢康复专委会青年委员 王廷峰,复旦大学附属浦东医院副主任医师，医学博士，曾在美国杜克大学研修减重与代谢外科。擅长单孔腹腔镜微创手术，在肥胖症，2型糖尿病，胃肠肿瘤和疝的微创治疗方面经验丰富。,110,368,916,17,473
https://www.douyin.com/user/MS4wLjABAAAANGOBt6WNOVZgfjMx6VXX6LHov-kGt_BxGxGVGIOdAqc,DrX,抖音号： 120996055,安徽省立医院 神经外科主治医师 徐昊,"三个男孩的超级奶爸
华中科技大学同济医院/加州大学旧金山分校——医学博士
《学会看病》《人类历史上的传染病》——科普作者
手术视频都在合集里
每周日晚8：30直播，感谢支持",911,59.9w,287.6w,459,
https://www.douyin.com/user/MS4wLjABAAAAMK64atvoxis0cjFVEph22kqlTsUbXdyuCZzVItVaVOM,用户6957256873122,抖音号： dyuls776q6mm43,,,0,0,0,0,
https://www.douyin.com/user/MS4wLjABAAAAjWpGnG_U-XQT5KPotPsSvBgkZ5ac0ESdkoeAmMWUI__51soMzkS-E5lH4vitqBM1,DZ瘦叔,抖音号： SS.Balancer,,"19年的瘦身健康指导者
帮您瘦的40+大叔
理想真的把健康.减肥这事做好
一对一瘦身计划，必瘦瘦身管理营
为俱乐部制定或合作承诺瘦身服务
健康行业投资人
2009邦德健身 2015巴伦斯健康管理
2017熔岩健身 2019BALANCER梦想健身",837,4.2w,14.6w,445,1968
https://www.douyin.com/user/MS4wLjABAAAAk3ACGXbk1QvaYdGwnFcg6QWuLZRsvZlImskWpnVz2QUI8ADf3jBpDyucLxGDz7Gc,D窦窦公伟健身运动,抖音号： D6666G6666W,,"2022年带100万人完成健身目标
ACE美国运动委员会“国际私教”
NSCA美国国家体能协会认证
良心博主：持续分享实用健身技巧
北欧海盗宣传大使 动力实验室抖音达人
V: DGWYOUCAN【合作备注来意】
干货带货两不误，为了生活和热爱
橱窗精选宝贝，说不定有你需要的",881,11.9w,123.8w,1001,
https://www.douyin.com/user/MS4wLjABAAAAcRR_BPCFoBT_hO7npTuyQmpOZrazlDUDzTip-KhoXXI,EB健型,抖音号： everbuild,北京健型科技有限公司,"EB健型 运动营养膳食品品牌
奥赛中国站官方指定运动营养品牌
福袋问题咨询抖音账号，订单问题咨询抖店客服",102,131.3w,1353.4w,314,
https://www.douyin.com/user/MS4wLjABAAAAQMvgrRoXxUyZjd38oT4vZSbL6mjJI9RXAzr_J4pS7vc,Elina糖糖,抖音号： 91424289,,长得漂亮是优势活的漂亮是本事，能独立的女人才最美丽V:13585760886,3378,1221,8600,334,
https://www.douyin.com/user/MS4wLjABAAAA3r_nIIJ3LZCFNUkXhdDePQCieupcGz6tMa1GZwUTiHo,EN。,抖音号： 143181603,,学会温柔并珍惜拥有。,617,315,1.1w,115,
https://www.douyin.com/user/MS4wLjABAAAAv65fz4eWEbtEC60aJEUJ5Mxnfj_uIEYv5mHWDKl5ZwY,ET影视,抖音号： ETmoves,,"感谢大家支持
作品原片在西瓜视频可看完整版",80,2603,1.3w,48,
https://www.douyin.com/user/MS4wLjABAAAAa_sZuNgBlbrk-H8FTY-zGu11Jw0kuTxfJFAWIYfYUG0,eva,抖音号： dyjlskxa9o9u,,,43,39,98,9,
https://www.douyin.com/user/MS4wLjABAAAA_XtJPV6As7VSp7LSPVTVq8TWutvgqihp8YJ1m1rdapriD2Q_tShXBBHGXaPEKVyp,Fairchild♡ 智能制造供应商,抖音号： tel_15881010995,,只做西南市场自动化设备I588IOIO995          一切商业的起点都是：让用户获益遇良人先结婚，遇贵人先立业，未遇良人先自立，未遇贵人先自休。,3672,2500,4874,173,
https://www.douyin.com/user/MS4wLjABAAAAVJlQ3fDY3bT0DdqGUC8947XRjFTHyGSziwjAu20kELs,FANFAN 巷子美妆工作室,抖音号： 1679683291,,美妆联系电话18079820027,6245,563,5041,2428,
https://www.douyin.com/user/MS4wLjABAAAAq33-E5bkLllVrr6iBtxuEae_isbvlLxtDWuFSBXPHZY,Fe56铁馆-尹禛,抖音号： Fe56_yinzhen,,"赛普健身学院实践导师
培训教练1万
国家一级裁判员
美国国家运动医学会NASM-CPT（认证）
美国国家体能协会NSCA（认证）
美国运动医学会ACSM（学习中）
美国运动委员会ACE(认证）
IDEA-CHINA 课程认证（学了好多）",260,392,2343,179,
https://www.douyin.com/user/MS4wLjABAAAA-eWj-XUAh2zzuCpH1deYw_cLpWfXgSuBkV42QfXSHks,File.G档案哥,抖音号： dangange0123,优质篮球领域创作者,"Sportsman in the louvre | 运动时装主理人
做服装和做品牌的本质区别，一个是比价格一个是比设计
具有一定保存价值才能称之为“档案”
商V：dangange0123（备注合作内容）",152,92.7w,1353.1w,523,
https://www.douyin.com/user/MS4wLjABAAAArByo04OxXhtI1aCYsgCdDAySvC8tstt5_r7fiszNRGY,FM95.8山西经济广播,抖音号： 958sxjjgb,山西经济广播官方账号,958电台山西经济广播，美妙电波，助力美好生活！,12,849,3854,287,
https://www.douyin.com/user/MS4wLjABAAAAj1yg6WyfxoJdJr8jTd0Nom903keE3gjIcDbWSgGByJM,Frank-林柏特,抖音号： lampardg88,,"追忆球场上的高光时刻
天下球迷是一家
关注我，我们就是朋友",543,12.3w,391.9w,687,21365
https://www.douyin.com/user/MS4wLjABAAAACnfTgZecvCt6XJXP4rkjhGOMYVK9aAeKqpoBRUd4r6NDoHKcau-SXEZ9Usrc5S_C,GF足球,抖音号： dyi2jfnip9p1,,探讨球迷加QQ群268316,1670,5667,47.1w,165,
https://www.douyin.com/user/MS4wLjABAAAATJWJpiNcI2jvvTvTk6GugW3U5r6B5hT6rtayJi2VDEg,GL阿金健身,抖音号： PC663663,,"健健身，骑骑车，和副驾看看这世间的风景！
健身陪练！户外爬山！桂林旅游推荐！
健身装备推荐：背心、T恤、短裤、长裤、马甲！
传播人生正能量！
有关必回，互粉！",7690,1.0w,6.9w,503,
https://www.douyin.com/user/MS4wLjABAAAAlpcTmTLPLgOSX-DL9axg_jhlMN1kuNsromN-DE4OSUWII1RkwL_RBtkz1wDHSkTC,Guomin-,抖音号： 71000Guomin,,,653,135,273,7,
https://www.douyin.com/user/MS4wLjABAAAAxfiijGCCY3mWeAMdw3FjdVxPHYmJpyTm1oT2I_HUO9s,HAllo大喜,抖音号： eee610,,"Love fitness
Love life
自用好物在橱窗
商务xieee1213
私人oElaineOo（都是大小写字母，请备注“dy昵称 xx” 无备注不通过）
诺特兰德品牌大使",124,22.5w,289.2w,355,
https://www.douyin.com/user/MS4wLjABAAAAirG4TpTFSVf2vfPIkz-Mg_VJdMSpPSfxNCpeHKtG_Ec,hbszgxb,抖音号： hbszgxb,,"保定市综合细胞库
保定市干细胞工程技术研究中心
河北三臧生物科技",197,211,491,14,
https://www.douyin.com/user/MS4wLjABAAAAXDuiloMJyBQiQO4VpiknkXOF8D-QOVEUUjhO-Lg_7sHhADMCO3vuAEVW89PppNCH,Hoomey-亲爱的,抖音号： guoguoyp,,"视频同款在商品橱窗中
点击商品橱窗或视频下方小黄车直接购买
工厂直供，专注品质，支持定制批发团购
所有产品支持7天无理由退换货（送运费险）
有任何问题请及时联系客服小姐姐，竭诚为您服务",172,13.6w,123.4w,245,
https://www.douyin.com/user/MS4wLjABAAAA_mnXTeGRgUkyhJdsKcISVWrd56tTCz_YpWMniLAtVCo,Houde~谁~谁~,抖音号： Houdeqd,,厚德，我们专业生产气源处理器20年！,2036,1758,18.0w,487,
https://www.douyin.com/user/MS4wLjABAAAA9eb3DrBgEosmYIVAZB3_NWyC8Bn2RtqcjPRoVzvHzhc,Howie杜帅,抖音号： 5023526,,"感谢大家关注
推荐的低卡好物都在橱窗里哦
:ds_0304",323,28.4w,468.5w,438,
https://www.douyin.com/user/MS4wLjABAAAAkoKYp65l0km4yM9GldIiG5Rc0ZG0dFpF7Co3qm7SHaE,Ivy喵,抖音号： lin857012410,,"慢慢即漫漫

产后功能修复教练
国家二级公共营养师
分享科学减脂减重饮食
线上减脂营（2016—至今）
VX：857012410",36,56,246,25,
https://www.douyin.com/user/MS4wLjABAAAAWGQ1xr1bW8N2iGMt02Yz0RfiS7hOB6LpenmVeb0O_G8,蒋大少,抖音号： 174449273,,"想减肥真的不难，想增肌难上加难
是你想的太复杂！还是你做不到！
交你各种健康减脂技巧
关注我领计划
分享健身减脂知识
一个月148斤瘦到122斤
：商务合作 Jzw889889",203,70.5w,874.8w,648,
https://www.douyin.com/user/MS4wLjABAAAA5nrbSthiBpudABzf_UxQU4veTe6pf_UdyjZ9ftVJmzQ,JacobZ,抖音号： ZDC920122,,师承ATP创始人  李辉银川市健美协会  副会长巨石氧气健身  贝雷体育  主理人张蓝兮  爸爸,155,1282,5393,34,
https://www.douyin.com/user/MS4wLjABAAAA-ov5oxLuIjqOhs0h5qJZjop4HTBSR93d83ZiQVThf-8,James,抖音号： centre1890848438,,非标自动化,2004,1358,1851,47,
https://www.douyin.com/user/MS4wLjABAAAAkr89JWQJo2qbHwpO3tOY8z7-FePuRXrBbcMhr5skUX-yLForbSk-Dme23rYdH1zC,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAHzyZ24JvR-D8UGplAEZ1V6YH5kM8BIXQcteEEJBKQTM,JIANG姜姜呀（团团妈妈）,抖音号： 54854144,,"96年新手宝妈一枚
2021.12.14顺产小蒙牛团团～
记录带娃日常
蟹蟹大家的喜欢和关注",119,5176,4.7w,89,
https://www.douyin.com/user/MS4wLjABAAAAQjo_CWpQBXCRHNLCe49W3ChecfjEUUz-7q4AMR8Eg2A,Jio哥怕打针,抖音号： longshanks888,,"一型糖友，立志要成为一名“颜值主播”；
每周三晚8:30直播；
业余主播，私信不回；
好看的皮囊千篇一律，有趣的灵魂万里挑一。",246,3.0w,8.0w,107,
https://www.douyin.com/user/MS4wLjABAAAAVRK4NHkxgez0J_2LnmTmsR9uHf5AT6ZVBhpviNTh3jI,jnf840825,抖音号： jnf840825,,,1756,1143,5003,74,
https://www.douyin.com/user/MS4wLjABAAAAMFNTJhqr1YncMjH7a_MCKMMnpag0stVV3mh9f-7oY28,JordanWang,抖音号： JordanWL,,"ACE、UARA
Yoga RYT-200
McGill L1-L2",332,162,1130,151,
https://www.douyin.com/user/MS4wLjABAAAA1S_tN4X32eCNZyBvuFiUVk80imucZVPhz-KcbxPqeqo,Jun.,抖音号： 392203602,,未来可期,142,54,220,29,
https://www.douyin.com/user/MS4wLjABAAAA_EnA_T7MIKxZer4LYXYHOrCbVCFlQCOwMzexYwhb7f8,kamida,抖音号： 6698168aa,,不定期分享训练视频愿你们尝试改变后，破茧重生，突破自己，让自己变得更加优秀！加油,4595,140,167,40,
https://www.douyin.com/user/MS4wLjABAAAA9lDAPHLfsgjhC4dgtwZUqJ5tVJNNtPKXpJMg5Y647O4,kanming（动漫推荐）,抖音号： 148568751,,"2022年绝不摆烂
聊天群：386027256
果冻创意旗下",72,50.5w,1925.1w,331,
https://www.douyin.com/user/MS4wLjABAAAAw-asc6LfKcSvWhEKBe3eiAfe2LvsuAw-fagAzmXDjm1xMkiCpnmUaRwvwtw_n8qJ,,,,,,,95,52,
https://www.douyin.com/user/MS4wLjABAAAAtCZVxso-dR04zMDn2qR9KB6gbtckSujeIDtQKZHpGaw,L H M,抖音号： 149837007,,,617,623,5839,114,
https://www.douyin.com/user/MS4wLjABAAAAGgzf_kn6CR2vu0m63NqpdhJun1oYjZoAKIdtC3AdMfiEAid0ozIrPyY6JLivFig2,L09666785999,抖音号： L09666509555,,毕业于四川医科大学,3740,2220,2945,81,
https://www.douyin.com/user/MS4wLjABAAAAulsWOK304fXYj9-CEH3h7tUMCAxrMra2PX86ooXm_G0,LABT LAB,抖音号： LabtLab,,"LABT (LALIBERTE LAB)
-Simply putting sweat and tears into clothing
: LABT0401
:LABT
WB: LALIBERTE_LAB",92,3723,1.3w,27,
https://www.douyin.com/user/MS4wLjABAAAA_fpO-g5DaC3GbOqQ598i9CrclS9VETbDRkTWOCG3OWU0isUB90vMJew2YY770C8W,lgx,抖音号： lgx86255,,yuyanwen,119,96,238,9,
https://www.douyin.com/user/MS4wLjABAAAAlwYbUUgjCWY8oR5j_xPqY9P89VMnrp9dWAGDmEiped8,li,抖音号： li7807748,,春风十里不如你，幸会！感恩遇见！分享美好！,376,258,2.1w,717,
https://www.douyin.com/user/MS4wLjABAAAAdcJ2cPcPhDuPX_13ECDQthn0X2jtoctKao8fWpQ32xI,linda-600,抖音号： _600_,,"薇芯:linda-600
资深HR讲师
营养师在读，
PM受益分享者，
全球注册，专业辅导",6,81,308,52,
https://www.douyin.com/user/MS4wLjABAAAA1dffoemGVWl0VIFkIiPAkfL_eJ12Tk0HdQ4AOusEqiw,Ling,抖音号： 101434491,,用一杯水的单纯，面对一辈子的复杂,1111,237,1284,175,
https://www.douyin.com/user/MS4wLjABAAAA-qLrOimMYnfQKhmK22CL8lS-NCtrjQdKOH6dhzHg2wk,LinLinJZ,抖音号： 37333306826,,,50,6911,3.2w,0,
https://www.douyin.com/user/MS4wLjABAAAA-1Q8ynsWilQsjh5l1fftN0u1ErIBt7Wn93YoxGwkP8c,Lisa揭秘减脂,抖音号： lisafit2020,,"⚡️美国认证营养师、纽约大学硕士⚡️
从小就是大基数（爸妈也是超重）
为了瘦下来走过各种弯路 后来通过学习营养学 两次从180斤减了下来（因为生宝宝反弹）
———————————————————
21天带你瘦下来的过程中
带你成为自己的营养师
身材管理👉lisa2022-1",11,33.4w,193.6w,178,
https://www.douyin.com/user/MS4wLjABAAAAVHLerb6LtX6MF75VzimhndEWIC4GGSmy-BqOBY7QqsmqECLJ_3WLmRveEmZXQKQv,Liuyixuanqueen,抖音号： Liuyixuanqueen,,宏雅丰泰～让年轻态成为常态,3,426,1682,56,
https://www.douyin.com/user/MS4wLjABAAAAh3yXlO8rpeyu5yF5h-jW82yQZnkTBPFTyHfGRfUSPc50JoVkiDZyWS_V2_3TJvF0,LIUYUZHONG,抖音号： LIUYUZHONGzh,,河南南阳,4541,1147,3.3w,903,
https://www.douyin.com/user/MS4wLjABAAAAKmBznekOGYWfVrsFUflP-i6gBI_gNqeXNrK45LVfLN0,LKs,抖音号： 207749538,,,2,11.4w,3.5w,111,
https://www.douyin.com/user/MS4wLjABAAAA9BoUj5V8BAnPRzyewUVbTcEA_OIcucBkmfDFNBqKTJY,lntv健康一身轻,抖音号： lntv_jkysq,辽宁广播电视台《健康一身轻》,"14年靠谱健康节目 最不缺知识点
要想生活健康点 每天这里点一点
每晚七点半 电视里还有超长版
精选好物在橱窗 靠谱分享看一看",19,204.5w,1435.5w,1834,
https://www.douyin.com/user/MS4wLjABAAAA03CDWSNmESq99plL0GnFFf5asTLt5hfHjpX_A78T-_c,Luca爸爸是帅小伙,抖音号： 1556089973,,,213,84,904,87,1227
https://www.douyin.com/user/MS4wLjABAAAAVnp9cWUhyMq-tJbXLs9Fg1U3X-xVVRUPIE7KkhH43hU,Luckyfork,抖音号： WXY_51666666,,开心，快乐就好！,2981,2645,13.9w,2306,
https://www.douyin.com/user/MS4wLjABAAAAGMH8n6QV5FJ_C6WawQZG1Q9bzd0j7EEv_jrZ8krgAlI,LULU,抖音号： Luluisvegan,,"紧跟时尚脚步的60多岁小姐姐。
素食逆转自己10多年的糖尿病。
还要努力告诉世界科学饮食，健康体魄。
悄悄告诉你，只要努力任何时间都不晚。",1619,1335,1114,45,27
https://www.douyin.com/user/MS4wLjABAAAAMfmQl58wEEVa5ESNGr1gWcU2e-omAGDQrU9efXJx3GMgdTkeYSIouK4rj2NTHHqr,Lululululu(双胞胎孕晚期),抖音号： 40419819071,,"湖北嫁甘肃，目前在宁波打工！
租着房子，过着自己的小日子！
结婚三年了，备孕第二个月就怀孕了！
没有双胞胎基因，却惊喜怀上双胞胎！
后期会一直记录孕期和产后的生活日常！",38,56,419,15,
https://www.douyin.com/user/MS4wLjABAAAA7By4YUOJ2DfYPHijY8jJbNk8pir-fOEn8bQhdvNnVeZEjPTqDDpM8QW6jJDl-XxY,Maddox糖脉,抖音号： Maddox_TM,,糖脉泵，掌控您的血糖脉动，享受自由生活～,5,75,335,36,
https://www.douyin.com/user/MS4wLjABAAAAZ8g4NeJYoGoIqIZUXDqyO6BI2xxu60duTSoZf1XoGbM,Mason梁教练,抖音号： lmcmc666,,"酷尚健身馆教练
国家职业资格教练认证
afcc形体训练资格认证
afcc功能训练资格认证
点进来·····还愣着干嘛关注呀！
分享一些健身干货和健康饮食
让大家少走弯路
记录分享美好生活",64,251,1801,106,
https://www.douyin.com/user/MS4wLjABAAAAlkq4SIlLvun6wAbC33IOQGCVvDDd0xszIEVo9A4KWtsfxdfPXZb2Jblue2ESibdQ,Medtrum移宇科技,抖音号： 38695879169,,简化糖尿病管理 追求极致体验 全面技术领先,2,19,13,1,
https://www.douyin.com/user/MS4wLjABAAAAmIeYWWledrkJTkEW2Qatz2uudCgBP4wtyN2VKDog41GG1lEP5tgPSB6r2eoOi9sV,MEKKA的减脂小厨房,抖音号： dyr4qqclzl5j,,"我是一名私人健身教练，每天面对学员最多的问题就是“教练我该怎么吃啊？”“教练我每天吃的太难了！”为了能让学员更好，更快乐的减肥，所以特别开了这个账号，搜集并分享低卡健康美食的做法，分享给我的学员。希望官方手下留情。拿到我减肥饮食计划的学员们，希望这里面的视频可以帮到你们，说好了要悄悄瘦下来哦！
V:MEKKA777",195,2.3w,3.6w,70,
https://www.douyin.com/user/MS4wLjABAAAAmIeYWWledrkJTkEW2Qatz2uudCgBP4wtyN2VKDog41GG1lEP5tgPSB6r2eoOi9sV,MEKKA的减脂小厨房,抖音号： dyr4qqclzl5j,,"我是一名私人健身教练，每天面对学员最多的问题就是“教练我该怎么吃啊？”“教练我每天吃的太难了！”为了能让学员更好，更快乐的减肥，所以特别开了这个账号，搜集并分享低卡健康美食的做法，分享给我的学员。希望官方手下留情。拿到我减肥饮食计划的学员们，希望这里面的视频可以帮到你们，说好了要悄悄瘦下来哦！
V:MEKKA777",195,2.3w,3.6w,70,
https://www.douyin.com/user/MS4wLjABAAAAeSHb_OFTPx9Vb0TlJc6vvuUfoQwG84mlzJY2jUb1Ccc,Moon的妈妈,抖音号： 26975353,,,191,93,927,81,
